Tweet ID,Relevance,Sentiment,Satire,Hate,Direction,Targets,Hope Speech
1587293426344554496,1,1,0,0,,,1
1587292914450767872,1,2,1,0,,,1
1587292315009236992,1,0,0,0,,,0
1587291339187576834,1,2,0,0,,,0
1587290513547603969,1,0,0,0,,,0
1587289998344142849,1,0,0,0,,,0
1587289468947537921,1,2,1,1,0,,0
1587288102137389056,1,2,1,0,,,0
1587286382569222144,1,0,0,0,,,0
1587285879600865281,1,0,0,0,,,0
1587281898409459712,1,2,0,0,,,0
1587281861658775555,1,2,1,1,0,,1
1587281451808325632,1,0,1,0,,,0
1587280620711022592,1,2,0,1,1,3,0
1587280488829706241,1,0,1,0,,,0
1587278841189634048,1,0,0,0,,,0
1587278248634773504,1,0,0,0,,,0
1587277558537945088,1,0,0,0,,,0
1587277112301719552,1,0,0,0,,,0
1587276837365116928,1,0,0,0,,,0
1587276618137243648,1,0,0,0,,,0
1587276489635950592,1,0,1,0,,,0
1587276335210434562,1,1,0,0,,,0
1587275100679983106,1,0,1,0,,,0
1587274719879122945,1,2,0,0,,,1
1587273626239520769,1,0,0,0,,,0
1587272513318445056,1,1,0,0,,,0
1587272158786510849,1,1,1,1,1,1,0
1587270863657013250,1,1,1,0,,,0
1587270460752171010,1,1,0,1,0,,0
1587264085518741505,1,2,0,0,,,1
1587263913594617856,1,2,0,0,,,0
1587263129364275200,1,1,0,1,1,1,0
1587259968147034112,1,0,0,0,,,0
1587259784440741888,1,0,0,0,,,0
1587258776218136577,1,1,0,0,,,0
1587258117934682114,1,1,0,0,,,0
1587257796269314048,1,2,0,0,,,0
1587255771506802688,1,0,0,0,,,0
1587255507257286657,1,0,0,0,,,0
1587252045333291008,1,0,0,0,,,0
1587249750771802112,1,0,0,0,,,0
1587246208460152833,1,0,0,0,,,0
1587244645452599296,1,1,1,0,,,0
1587242559297884163,1,1,0,0,,,0
1587240662742679552,1,2,1,0,,,0
1587216635286458368,1,2,0,0,,,1
1587211230644764674,1,0,0,0,,,0
1587210738032156672,1,1,1,0,,,0
1587208782668365824,1,1,1,0,,,0
1587201020198723584,1,1,0,1,0,,0
1587200461794336769,1,0,1,0,,,0
1587194038905470976,1,1,1,0,,,0
1587181619483484160,1,0,0,0,,,0
1587153318488547335,1,0,0,0,,,0
1587147670874980355,1,0,0,0,,,0
1587146229162643459,1,0,0,0,,,0
1587140086054912004,1,0,1,0,,,0
1587136073247096833,1,0,0,0,,,0
1587130415638515712,1,0,0,0,,,0
1587128342817275905,1,1,0,0,,,0
1587127811021492224,1,0,0,0,,,0
1587122498432180224,1,1,0,1,1,1,0
1587120568759123968,1,0,0,0,,,0
1587119750160998400,1,0,0,0,,,0
1587115410213982209,1,2,0,0,,,0
1587112559496540160,1,0,0,0,,,0
1587111540075139072,1,2,0,0,,,0
1587108074804113408,1,0,0,0,,,0
1587106708345626625,1,1,0,0,,,0
1587104360022282240,1,0,0,0,,,0
1587102962748309505,1,0,0,0,,,0
1587100604727689218,1,0,1,0,,,0
1587098932806836224,1,0,0,0,,,0
1.59E+18,1,0,0,0,,,0
1587098051969445888,1,0,0,0,,,0
1587097711102201857,1,1,0,1,1,3,0
1587096858073059328,1,1,1,0,,,0
1587094909194235904,1,1,0,1,1,1,0
1587092910054440961,1,1,0,1,1,3,0
1587092803422912514,1,1,0,1,1,1,0
1587092599504273410,1,1,1,0,,,0
1587092432658714624,1,1,1,0,,,0
1587091608956043264,1,0,0,0,,,0
1587087596496515073,1,1,0,0,,,0
1587085746912915456,1,0,0,0,,,0
1587084926024753152,1,1,0,0,,,0
1587081323167985664,1,1,0,0,,,0
1587079941497425921,1,0,0,0,,,0
1587077976633405440,1,0,0,0,,,0
1587076699493003265,1,2,0,0,,,1
1587071945325121537,1,1,0,0,,,0
1587071221514276866,1,0,1,0,,,0
1587070551331307521,1,1,0,0,,,0
1587070044428996608,1,0,0,0,,,0
1587069676030332928,1,2,0,0,,,1
1587068191934652417,1,0,0,1,1,3,0
1587067956722368512,1,2,0,0,,,1
1587066563626082305,1,1,0,0,,,0
1587063117624020992,1,2,0,0,,,1
1587063052792651776,1,0,0,0,,,0
1587063035654701056,1,0,0,0,,,0
1587060800673366017,1,2,0,0,,,0
1587060712442302464,1,1,0,0,,,0
1587060419012673536,1,1,0,0,,,0
1587059525491662853,1,1,0,0,,,0
1587058396120813568,1,1,0,0,,,0
1587056871877541890,1,0,0,0,,,0
1587055925592231942,1,1,0,1,1,1,0
1587055152543936514,1,1,0,0,,,0
1587048439317409792,1,0,0,0,,,0
1587047697269362690,1,1,0,0,,,0
1587046537825165312,1,0,0,0,,,0
1587043882558050305,1,1,0,0,,,0
1587042093125447686,1,2,0,0,,,0
1587041077605040128,1,0,0,0,,,0
1587040336660299776,1,0,0,0,,,0
1587040194347560960,1,1,0,0,,,0
1587037768987049985,1,0,0,0,,,0
1587037260943220736,1,1,0,0,,,0
1587037137400401921,1,1,0,0,,,0
1587033896364949504,1,1,0,0,,,0
1587032987023310849,1,0,0,0,,,0
1587032233675628545,1,1,0,0,,,0
1587031852355051520,1,0,0,0,,,0
1587031115725910017,1,0,0,0,,,0
1587030729904381952,1,0,0,0,,,0
1587029053755691008,1,0,0,0,,,0
1587028957680893953,1,0,1,0,,,0
1587027536814276610,1,0,0,0,,,0
1587027026828926976,1,1,1,0,,,0
1587026335029133312,1,0,0,0,,,0
1587025300982202368,1,0,0,0,,,0
1587024552047292416,1,0,0,0,,,0
1587023442414653441,1,1,0,0,,,0
1587022394111438850,1,0,1,0,,,0
1587021916413362178,1,0,0,0,,,0
1587018775664111616,1,0,0,0,,,0
1587015546104516608,1,1,1,0,,,0
1587015178490478592,1,0,1,0,,,1
1587014218900852736,1,2,1,1,0,,0
1587012999021096960,1,1,0,1,1,3,0
1587012745538334723,1,0,0,0,,,0
1587012267576791040,1,0,0,0,,,0
1587011401654030336,1,0,0,0,,,0
1587007905110245376,1,1,0,0,,,0
1587006177397080066,1,0,1,0,,,0
1587005247116877824,1,2,0,0,,,0
1587002867659202560,1,0,0,0,,,0
1587002435058290689,1,0,0,0,,,0
1587002265646284801,1,0,0,0,,,0
1587001701642510336,1,2,0,0,,,0
1586997844753674240,1,1,1,0,,,0
1586997589492125696,1,0,0,0,,,0
1586997246025150465,1,0,0,0,,,0
1586996859209678848,1,0,1,0,,,0
1586995475474849792,1,0,0,0,,,0
1586995464393850880,1,1,0,1,1,3,0
1586994412663541762,1,1,0,0,,,0
1586993252036550656,1,2,0,0,,,0
1586991953400713216,1,1,1,0,,,0
1586991204893626368,1,2,0,0,,,1
1586990870997323776,1,2,0,0,,,0
1586990084502454273,1,1,0,0,,,0
1586988995401388033,1,0,0,0,,,0
1586988631176237058,1,1,0,1,1,1,0
1586988598879887360,1,1,0,0,,,0
1586988540860063744,1,0,0,0,,,0
1586987320925835264,1,0,1,0,,,0
1586986346559815687,1,1,0,1,1,1,0
1586985852689055747,1,0,1,0,,,0
1586982489113133057,1,0,0,0,,,0
1586978047764439040,1,1,0,0,,,0
1586974686092484609,1,0,0,0,,,0
1586969583612678145,1,0,0,0,,,0
1586968972901388288,1,0,0,0,,,0
1586968473393324034,1,0,0,0,,,0
1586967975378067457,1,2,0,0,,,0
1586967672809349120,1,0,0,0,,,0
1586966976982929410,1,2,0,0,,,0
1586966861400399873,1,1,0,1,1,1,0
1586965950439444480,1,1,1,0,,,0
1586965793367261185,1,1,1,0,,,0
1586963759175606272,1,1,0,0,,,0
1586962522677989377,1,0,0,0,,,0
1586961904463130624,1,0,0,0,,,0
1586961277355970560,1,1,1,0,,,0
1586960939126906881,1,1,0,0,,,0
1586957673479958528,1,1,0,1,1,1,0
1586955725204774912,1,0,1,0,,,0
1586954819000233985,1,0,0,0,,,0
1586954752096718848,1,0,0,0,,,0
1586954092785864704,1,2,0,0,,,0
1586953938888142848,1,2,0,0,,,0
1586950307690708994,1,2,0,0,,,0
1586950222441086976,1,1,1,0,,,0
1586948801889124353,1,0,0,0,,,0
1586948625002659840,1,1,0,0,,,0
1586948621102026754,1,2,0,0,,,0
1586948134260772865,1,2,0,0,,,0
1586946923860488193,1,0,1,0,,,0
1586944752905093120,1,2,0,0,,,0
1586942830337196032,1,2,0,0,,,1
1586942701278138368,1,0,0,0,,,0
1586940240530472963,1,0,0,0,,,0
1586935880761344000,1,1,0,0,,,0
1586935536668680192,1,2,0,0,,,1
1586935140067856384,1,1,0,0,,,0
1586933929256574976,1,0,0,0,,,0
1586933787178385408,1,1,0,0,,,0
1586933011584614400,1,1,0,1,1,1,0
1586932736664735745,1,0,0,0,,,0
1586927436138266624,1,1,0,0,,,0
1586927349383057408,1,0,0,0,,,0
1586922888732770304,1,1,0,0,,,0
1586922665750601728,1,1,0,1,1,1,0
1586921946864062464,1,1,1,0,,,0
1586921715765956610,1,0,0,0,,,0
1586921296079704064,1,1,0,0,,,0
1586919632299958273,1,2,0,0,,,1
1586918701978484737,1,0,0,0,,,0
1586918233105661953,1,0,0,0,,,0
1586916508810502144,1,0,0,0,,,0
1586916074117042176,1,0,0,0,,,0
1586914843835396096,1,1,1,1,0,,0
1586914123182665729,1,1,0,1,0,,0
1586910856566444032,1,0,0,0,,,0
1586910191575977984,1,1,0,0,,,0
1586909978258202624,1,1,0,0,,,0
1586909823576158208,1,1,1,0,,,0
1586909377201438720,1,1,0,0,,,0
1586908148081696768,1,1,0,0,,,0
1586908093203767296,0,,,,,,
1586905539610411008,1,1,0,0,,,0
1586904934242746368,1,0,0,0,,,0
1586902757797421056,1,0,0,0,,,0
1586902679531311105,1,0,0,0,,,0
1586901546356596736,1,1,0,0,,,0
1586900584007073792,1,1,0,0,,,0
1586900087447617537,1,0,0,0,,,0
1586899932618756096,1,1,0,1,0,,0
1586899620403499008,1,2,0,0,,,1
1586898841043075072,1,1,1,0,,,0
1586898102023487489,1,1,0,0,,,0
1586894232689967104,1,0,0,0,,,0
1586893920239489024,1,0,0,0,,,0
1586893749179019264,1,1,0,0,,,0
1586893029436059648,1,0,1,0,,,0
1586890376865988608,1,1,0,0,,,0
1586888426229755904,1,0,0,0,,,0
1586886281254113281,1,1,0,0,,,0
1586885805511004160,1,0,0,0,,,0
1586884606678048768,1,0,0,0,,,0
1586882912820940800,1,0,0,0,,,1
1586881705721270273,1,0,0,0,,,0
1586870782927704065,1,0,0,0,,,0
1586868810220736512,1,1,0,1,1,1,0
1586868182916427778,1,1,0,1,1,1,0
1586862105961152513,1,0,1,0,,,0
1586856438332215296,1,0,0,0,,,0
1586851542199582720,1,0,0,0,,,0
1586847237367164928,1,1,0,0,,,0
1586843872382132233,1,0,0,0,,,0
1586840177770741762,1,1,1,0,,,0
1586838556089229313,1,0,0,0,,,0
1586823241707843584,0,,,,,,
1586819363939778560,1,0,0,0,,,0
1586801323919695872,1,1,0,0,,,0
1586800317173301248,1,1,0,1,1,1,0
1586797877820432384,1,1,0,1,0,,0
1586797283857027079,1,1,0,1,1,1,0
1586782043366600704,1,0,0,0,,,0
1586780949429329920,1,1,0,0,,,0
1586778004063064064,1,2,0,0,,,0
1586777803756044289,1,0,0,0,,,0
1586776998227181573,1,2,0,0,,,1
1586774346848403456,1,1,0,0,,,0
1586772591163101184,1,0,1,0,,,0
1586771857121808385,1,1,0,0,,,0
1586771718973972480,1,2,0,0,,,0
1586770948145156096,1,1,1,0,,,0
1586767157534543873,1,1,1,0,,,0
1586766675101507585,1,0,0,0,,,0
1586765307049230337,1,1,1,0,,,0
1586755445930487808,1,1,0,0,,,0
1586755269203222528,1,0,1,0,,,0
1586753996144115712,1,1,0,0,,,0
1586752285656645632,1,1,0,0,,,0
1586751480606097408,1,1,0,0,,,0
1586751184391413760,1,0,1,0,,,0
1586750778428923909,1,1,1,1,0,,0
1586748011333312512,1,1,1,0,,,0
1586747558956777477,1,0,0,0,,,0
1586746873549058048,1,0,1,0,,,0
1586745751954403328,1,0,1,0,,,0
1586744434955517953,1,0,0,0,,,0
1586742406376218624,1,0,0,0,,,0
1586741981094752256,1,1,0,1,1,1,0
1586741411495411717,1,1,0,0,,,0
1586740876163678209,1,0,0,0,,,0
1586740295718567936,1,1,0,0,,,0
1586740199446364160,1,1,0,1,1,1,0
1586738633301979140,1,0,0,0,,,0
1586738272721547264,1,0,0,0,,,0
1586737543466258432,1,1,0,0,,,0
1586737296904048640,1,0,0,0,,,0
1586736982838886402,1,0,0,0,,,0
1586736429383622656,1,0,0,0,,,0
1586736392188481536,1,1,0,0,,,0
1586735729526251520,1,0,0,0,,,0
1586734761107546113,1,0,0,0,,,0
1586730834584797184,1,1,0,0,,,0
1586729262006284288,1,0,0,0,,,0
1586727586612514816,1,1,0,0,,,0
1586726599042691072,1,1,0,0,,,0
1586724887820873730,1,0,1,0,,,1
1586723248066150400,1,0,1,0,,,0
1586723043581100032,1,0,1,0,,,0
1586722698293432320,1,1,0,0,,,0
1586722127063011328,1,0,0,0,,,0
1586720960094216192,1,0,0,0,,,0
1586717749623279618,1,0,0,0,,,0
1586715433708982273,1,1,0,1,1,1,0
1586714020098318337,1,0,0,0,,,0
1586713525077962753,1,1,0,0,,,0
1586712477550592000,1,2,0,0,,,0
1586712202920153089,1,0,0,0,,,0
1586712129842954252,1,0,0,0,,,0
1586711025214435332,1,0,0,0,,,0
1586710769072496641,1,0,0,0,,,0
1586709779581657089,1,1,0,0,,,0
1586709604620083201,1,1,0,0,,,0
1586707874528755715,1,0,0,0,,,0
1586707741959413760,0,,,,,,
1586706491008233478,1,1,0,0,,,0
1586706268865335297,1,0,0,0,,,0
1586704052003692544,1,0,0,0,,,0
1586703973876387840,1,0,0,0,,,0
1586703899289059329,1,0,1,0,,,0
1586703773455421440,1,0,0,0,,,0
1586703291970617345,1,0,0,0,,,0
1586701399865237506,1,1,0,0,,,0
1586700895978504196,1,0,0,0,,,0
1586700729107947520,1,1,1,0,,,0
1586700674238406656,1,0,0,0,,,0
1586699948237934592,1,0,0,0,,,0
1586699035834208258,1,2,0,0,,,0
1586698821488107522,1,1,1,0,,,0
1586698026516717570,1,0,0,0,,,0
1586696422539526144,1,1,0,1,1,1,0
1586696227726692352,1,1,0,0,,,0
1586695644978499587,1,0,0,0,,,0
1586695346562170880,1,1,0,1,1,3,0
1586693355349872641,1,0,0,0,,,0
1586693137929572359,1,1,0,1,1,1,0
1586690870513844224,1,0,0,0,,,0
1586690467504312322,1,0,0,0,,,0
1586688217272680448,1,1,0,0,,,0
1586687930168274944,1,1,0,1,0,,0
1586687753059676161,1,0,0,0,,,0
1586686588032978946,1,0,0,0,,,0
1586685752909627393,1,2,0,0,,,1
1586684876815638529,1,2,0,0,,,1
1586684421372928000,1,0,0,0,,,0
1586683652900999168,1,2,0,0,,,0
1586683513994379264,1,1,0,0,,,0
1586681056769761280,1,2,0,0,,,0
1586680597392789504,1,1,0,0,,,0
1586680382627360768,1,1,0,0,,,0
1586680202934878208,1,2,0,0,,,0
1586679951138639872,1,0,0,0,,,0
1586679942925807618,1,0,0,0,,,0
1586679356901949441,1,1,0,0,,,0
1586679051992735744,1,1,0,1,1,1,0
1586675241157382149,1,0,0,0,,,0
1586674153482260480,1,0,0,0,,,0
1586673478157099008,1,0,0,0,,,0
1586671425481736192,1,0,0,0,,,0
1586670440504004609,1,0,0,0,,,0
1586669793784254467,1,2,0,0,,,0
1586669524996468737,1,0,0,0,,,0
1586667793625546754,1,0,0,0,,,0
1586667450959020034,1,0,0,0,,,0
1586665848009547779,1,1,0,1,1,1,0
1586665787271843840,1,0,0,0,,,0
1586664923009933312,1,0,0,0,,,0
1586664830001463298,1,0,0,0,,,0
1586664252911206400,1,0,0,0,,,0
1586664113031483393,1,2,1,0,,,0
1586663000311992321,1,1,0,1,1,3,0
1586659303074643968,1,2,0,0,,,0
1586656331750146048,1,0,0,0,,,0
1586655940346093570,1,0,1,0,,,0
1586655909836574720,1,0,1,0,,,0
1586655480604000256,1,0,1,0,,,0
1586655194879709184,1,0,0,0,,,0
1586654893376348167,1,0,0,0,,,0
1586652937488846848,1,0,0,0,,,0
1586648855164002304,1,0,0,0,,,0
1586647165237350400,1,1,0,0,,,0
1586645978685517824,1,1,0,1,1,1,0
1586645421044154368,1,1,0,1,1,3,0
1586645110275481600,1,0,1,0,,,0
1586644948576706561,1,2,0,0,,,0
1586643814122299392,1,1,0,0,,,0
1586643031738183681,1,1,0,1,1,1,0
1586642797003558913,1,0,0,0,,,0
1586641455543508995,1,0,0,0,,,0
1586641286575976449,1,2,0,0,,,0
1586639419821654017,1,0,0,0,,,0
1586639012546351104,1,0,0,0,,,0
1586638495040536579,1,0,1,0,,,0
1586638264051634178,1,0,0,0,,,0
1586637823594987520,1,0,0,0,,,0
1586637733052588034,1,1,0,1,1,1,0
1586636680118734849,1,1,0,0,,,0
1586636515525869568,1,2,0,0,,,0
1586635987794661376,1,0,0,0,,,0
1586635033128771584,1,0,0,0,,,0
1586634865411121152,1,2,0,0,,,0
1586632559319990272,1,0,1,0,,,0
1586631376509366272,1,0,0,0,,,0
1586629237246726144,1,0,0,0,,,0
1586629133911855105,1,0,0,0,,,0
1586628907079733249,1,0,0,0,,,0
1586628795003437056,1,0,0,0,,,0
1586627592253501442,1,0,1,0,,,0
1586627557948272640,1,1,0,0,,,0
1586626289649295360,1,0,0,0,,,0
1586626289594642432,1,0,0,0,,,0
1586624950605316098,1,1,0,0,,,0
1586624917063467008,1,0,0,0,,,0
1586624281697394688,1,1,0,0,,,0
1586623543802228736,1,2,0,0,,,0
1586623337811578881,1,0,0,0,,,0
1586623226020782081,1,2,0,0,,,0
1586622606127820800,1,1,0,0,,,0
1586619426878926848,1,0,0,0,,,0
1586619342497943552,1,1,0,1,0,,0
1586619090717884416,1,0,0,0,,,0
1586618853118844929,1,0,0,0,,,0
1586618446246289410,1,0,0,0,,,0
1586618298120433665,1,1,0,1,1,1,0
1586617837124198401,1,0,0,0,,,0
1586617162235777024,1,0,0,0,,,0
1586615705541410817,1,0,0,0,,,0
1586615505309286401,1,1,0,0,,,0
1586615080636092422,1,1,0,0,,,0
1586612817905348609,1,1,0,0,,,0
1586612571930787841,1,2,0,0,,,0
1586610649802555393,1,1,0,0,,,0
1586609915388432384,1,0,0,0,,,0
1586609628724723712,1,0,0,0,,,0
1586609434432004096,1,1,0,0,,,0
1586608089234829313,1,1,0,0,,,0
1586607767640342528,1,0,0,0,,,0
1586607231910686726,1,0,1,0,,,0
1586606187201503232,1,0,0,0,,,0
1586605889548865537,1,0,0,0,,,0
1586605585360834560,1,1,0,0,,,0
1586605201120706561,1,0,0,0,,,0
1586605178089717761,1,1,1,0,,,0
1586604863898603520,1,0,0,0,,,0
1586601172906844161,1,0,0,0,,,0
1586600348294094848,1,0,0,0,,,0
1586600159001317378,1,0,1,0,,,0
1586600156740263937,1,0,0,0,,,0
1586598746028232706,1,0,0,0,,,0
1586597536017485824,1,0,0,0,,,0
1586596635747835905,1,0,0,0,,,0
1586594753499795457,1,0,0,0,,,0
1586593685910614016,1,2,0,0,,,0
1586592750404780033,1,0,0,0,,,0
1586592546247016448,1,0,0,0,,,0
1586591870519771136,1,1,1,0,,,0
1586590923210620928,1,0,0,0,,,0
1586590342022733827,1,0,0,0,,,0
1586589970659246080,1,0,0,0,,,0
1586588485565091845,1,0,0,0,,,0
1586588129925791744,1,0,0,0,,,0
1586586530063294464,1,0,0,0,,,0
1586586034741325825,1,0,0,0,,,0
1586585886455902209,1,0,0,0,,,0
1586585293221924866,1,2,0,0,,,1
1586584940548091904,1,2,0,0,,,0
1586584896352370688,1,1,0,0,,,0
1586584736138686464,1,0,0,0,,,0
1586584512292683779,1,1,0,1,0,,0
1586584222252556291,1,0,0,0,,,0
1586583639483105280,1,0,0,0,,,0
1586583298259976194,1,0,0,0,,,0
1586582340578717696,1,0,0,0,,,0
1586580951114878977,1,0,0,0,,,0
1586578364592140288,1,0,0,0,,,0
1586577984919437312,1,0,0,0,,,0
1586577271456161792,1,0,0,0,,,0
1586577255735533571,1,2,0,0,,,1
1586577082825732097,1,0,0,0,,,0
1586577027188285441,1,1,1,0,,,0
1586576976793346048,1,0,0,0,,,0
1586576452551868421,1,0,1,0,,,0
1586576258544328705,1,0,0,0,,,0
1586574619078578176,1,1,0,0,,,0
1586573860270661632,1,0,0,0,,,0
1586573399417303040,1,0,0,0,,,0
1586573180919255042,1,0,1,0,,,0
1586572670228996096,1,1,0,0,,,0
1586572252187070464,1,0,1,0,,,0
1586571804273168384,1,0,0,0,,,0
1586571664631832577,1,0,0,0,,,0
1586571287836884992,1,0,0,0,,,0
1586571235965964288,1,1,0,0,,,0
1586571161671966721,1,2,0,0,,,0
1586570830594465792,1,0,0,0,,,0
1586569485116649472,1,1,0,1,1,3,0
1586568872366379009,1,0,0,0,,,0
1586567837719859200,1,0,0,0,,,0
1586567583171375105,1,0,0,0,,,0
1586566227769573376,1,0,0,0,,,0
1586565871002333184,1,0,1,0,,,0
1586565460761665536,1,0,0,0,,,0
1586565435826536449,1,2,1,0,,,0
1586565294138720256,1,0,0,0,,,0
1586564631916871680,1,0,0,0,,,0
1586563684146745344,1,1,0,0,,,0
1586563280700862464,1,1,0,0,,,0
1586562217712898048,1,0,0,0,,,0
1586561524675809282,1,0,0,0,,,0
1586560585407561731,1,0,0,0,,,0
1586559538517274625,1,0,0,0,,,0
1586559389510647809,1,0,0,0,,,0
1586558495687847937,1,0,0,0,,,0
1586558117156130817,1,0,0,0,,,0
1586556891274285056,1,0,0,0,,,0
1586556372765708288,1,0,0,0,,,0
1586556262556524545,1,0,0,0,,,0
1586555777518800896,1,1,0,0,,,0
1586555675240730625,1,1,0,0,,,0
1586553670535360513,1,1,0,0,,,0
1586553565295759361,1,1,0,1,1,3,0
1586553215923130368,1,1,1,0,,,0
1586551082687549440,1,0,0,0,,,0
1586549629297926144,1,2,0,0,,,0
1586549585778200576,1,0,0,0,,,0
1586549311373922304,1,0,0,0,,,0
1586548875392712705,1,0,0,0,,,0
1586548658467545088,1,0,0,0,,,0
1586548572002344960,1,0,1,0,,,0
1586547444200148992,1,2,0,0,,,0
1586546626763444224,1,0,0,0,,,0
1586545764410744832,1,0,0,0,,,0
1586545720651153409,1,0,0,0,,,0
1586544178678632448,1,2,1,0,,,0
1586543984213602304,1,0,0,0,,,0
1586543682420809729,1,0,0,0,,,0
1586543160138031104,1,0,0,0,,,0
1586541579061239809,1,0,0,0,,,0
1586541040386723840,1,0,0,0,,,0
1586540694893887488,1,0,0,0,,,0
1586540556863172609,1,2,0,0,,,0
1586538863278772225,1,0,0,0,,,0
1586538127560437760,1,0,1,0,,,0
1586538091602317312,1,0,0,0,,,0
1586538020538265600,1,0,0,0,,,0
1586537501333651456,1,1,0,0,,,0
1586534766232207360,1,0,0,0,,,0
1586534045885681664,1,0,0,0,,,0
1586534034829889538,1,0,0,0,,,0
1586533542531457024,1,0,0,0,,,0
1586533285106053120,1,0,1,0,,,0
1586532753079558144,1,2,0,0,,,0
1586532608690700288,1,1,0,0,,,0
1586531991318843392,1,1,0,0,,,0
1586531710279200769,1,0,0,0,,,0
1586531655266684928,1,1,0,0,,,0
1586529832770629632,1,0,0,0,,,0
1586528607673155584,1,0,0,0,,,0
1586528554388373504,1,1,0,1,1,1,0
1586528092860080128,1,0,0,0,,,0
1586527464070647808,1,0,1,0,,,0
1586527045537832960,1,0,0,0,,,0
1586526172858683396,1,0,0,0,,,1
1586525083543052289,1,0,0,0,,,0
1586524657951207424,1,0,0,0,,,0
1586524346272473088,1,0,0,0,,,0
1586523774450401280,1,0,0,0,,,1
1586523372875223040,1,0,0,0,,,0
1586523231263285248,1,2,1,1,1,1,0
1586521883398537216,1,2,0,0,,,0
1586521870563651585,1,1,0,0,,,0
1586520684385034246,1,0,0,0,,,0
1586520575664885760,1,0,0,0,,,0
1586520482412523520,1,2,0,1,1,1,1
1586520254670258178,1,0,0,0,,,0
1586519935421132801,1,1,0,0,,,0
1586515930716450818,0,,,,,,
1586515327688376320,1,0,0,0,,,0
1586515275926552576,1,0,0,0,,,0
1586513641980903426,1,1,0,1,1,1,0
1586512860246462465,1,1,1,0,,,0
1586510357496885248,1,0,0,0,,,0
1586510321774043136,1,0,0,0,,,0
1586509632285028352,1,0,0,0,,,0
1586507239656812544,1,1,0,0,,,0
1586498692181213184,1,0,0,0,,,0
1586497043802910720,1,0,0,0,,,0
1586496364891947009,1,0,0,0,,,0
1586491575886307329,1,1,0,0,,,0
1586489687316701184,1,0,0,0,,,0
1586488242723229696,1,1,1,0,,,0
1586488238503444480,1,1,0,1,1,1,0
1586485646008659968,1,1,0,0,,,0
1586483735267975168,1,0,0,0,,,0
1586483654137872385,1,0,0,0,,,0
1586459307695972352,1,0,0,0,,,0
1586458968808792064,1,1,1,0,,,0
1586457960410017792,1,0,0,0,,,0
1586442552814755841,1,0,0,0,,,0
1586441973606465536,1,0,0,0,,,0
1586435545575694338,1,1,0,0,,,0
1586433842016944128,1,0,0,0,,,0
1586427489168916481,1,2,0,0,,,0
1586425653758656512,1,1,0,0,,,0
1586420674297360384,1,0,0,0,,,0
1586420303051177984,1,1,1,0,,,0
1586415570135621632,1,0,0,0,,,0
1586411730808147968,1,0,0,0,,,0
1586410825413074944,1,1,0,0,,,0
1586410355617505282,1,2,0,0,,,0
1586409965605961729,1,0,0,0,,,0
1586409718515384321,1,1,0,0,,,0
1586408405409099776,1,0,0,0,,,0
1586408180179144705,1,0,0,0,,,0
1586406561525952513,1,0,1,1,1,1,0
1586404872584249344,1,0,0,0,,,0
1586404707626815488,1,0,0,0,,,0
1586404482186940417,1,0,0,0,,,0
1586401730387845121,1,2,0,1,0,,0
1586401340556996609,1,0,0,0,,,0
1586400889891618817,1,0,0,0,,,0
1586395679228047361,1,1,0,0,,,1
1586395623594790912,1,0,0,0,,,0
1586394964904198145,1,2,1,1,1,2,0
1586394252413894657,1,0,0,0,,,1
1586394109295853569,1,1,0,0,,,0
1586393270732873728,1,0,0,0,,,1
1586392523450486785,1,0,0,0,,,0
1586392464490868736,1,0,0,0,,,0
1586391895189884928,1,1,0,1,1,1,0
1586390078846533632,1,2,1,1,1,1,0
1586388681748664320,1,0,0,0,,,0
1586388463753961473,1,0,0,0,,,0
1586386895872790528,1,0,0,0,,,0
1586386775336894464,1,0,1,0,,,0
1586386294824845313,1,1,0,0,,,1
1586386177405308934,1,1,0,0,,,0
1586385905618587648,1,2,0,0,,,0
1586385389895397377,1,0,1,1,1,2,1
1586384309404938240,1,2,1,1,0,,0
1586384261287882752,1,0,0,0,,,0
1586384144837545984,1,0,0,0,,,0
1586383619157032960,1,1,0,0,,,1
1586382026298400768,1,0,1,0,,,0
1586381457345216513,1,0,0,0,,,1
1586380770825863170,1,0,0,0,,,0
1586380519012343808,1,0,0,0,,,0
1586378414482608129,1,2,1,1,1,1,0
1586377685722284032,1,0,1,0,,,0
1586377640495132673,1,2,0,1,1,1,0
1586377110368575489,1,0,0,0,,,0
1586377102483689472,1,0,1,0,,,0
1586377039304871938,1,0,0,0,,,0
1586376034756067328,1,0,0,0,,,0
1586374706956881920,1,0,0,0,,,1
1586374514925080576,1,0,0,0,,,0
1586373270336835584,1,0,0,0,,,0
1586372149031632898,1,0,1,0,,,0
1586371944919994369,1,2,0,0,,,0
1586370203792723969,1,2,0,0,,,0
1586369926092140544,1,0,0,0,,,1
1586369181305348096,1,0,0,0,,,0
1586368675207970816,1,2,0,0,,,0
1586368135183052800,1,0,1,0,,,0
1586367834036506624,1,0,0,0,,,0
1586367210221891584,1,0,0,0,,,1
1586366515963568129,1,2,1,1,0,,0
1586366481419280384,1,0,1,0,,,0
1586366013972525056,1,0,1,0,,,0
1586364743367151616,1,0,0,1,1,1,0
1586364720206196736,1,0,1,0,,,0
1586364603600056321,1,0,0,0,,,0
1586363928350801923,1,0,0,0,,,0
